2024-08-28 16:31:39.109418,0x336918e8,13.21125
2024-08-28 16:32:14.336669,0x336918e8,13.2125
2024-08-28 16:44:32.666686,0x336918e8,13.2325
2024-08-28 16:44:36.221860,0x336918e8,13.21125
2024-08-28 16:47:55.725887,0x336918e8,13.215
2024-08-28 16:49:33.375735,0x336918e8,13.20625
2024-08-28 17:01:37.040990,0x336918e8,13.22875
2024-08-28 17:03:34.517133,0x336918e8,13.22875
2024-08-28 17:06:39.163289,0x336918e8,13.2325
2024-09-24 12:18:23.602944,0x336918e8,12.3375
2024-09-24 12:23:24.450118,0x336918e8,12.3125
2024-09-24 12:24:24.858297,0x336918e8,12.33625
2024-09-24 12:34:27.682906,0x336918e8,12.33375
2024-09-24 12:36:27.753998,0x336918e8,12.31
2024-09-24 12:38:29.972422,0x336918e8,12.3125
2024-09-24 12:39:27.832543,0x336918e8,12.33625
2024-09-24 12:40:29.235549,0x336918e8,12.33625
2024-09-24 12:42:29.649584,0x336918e8,12.3125
2024-09-24 12:46:31.256869,0x336918e8,12.33625
2024-09-24 12:52:30.181889,0x336918e8,12.31
2024-09-24 13:39:42.393676,0x336918e8,12.33375
2024-09-24 13:45:42.907786,0x336918e8,12.28125
2024-09-24 13:50:45.226944,0x336918e8,12.33375
2024-09-24 13:51:44.569845,0x336918e8,12.28125
2024-09-24 13:52:45.488099,0x336918e8,12.335
2024-09-24 13:57:46.579274,0x336918e8,12.335
2024-09-24 14:02:47.550916,0x336918e8,12.2825
2024-09-24 14:03:48.609213,0x336918e8,12.33
2024-09-24 14:05:47.856039,0x336918e8,12.30625
2024-09-24 14:06:47.871113,0x336918e8,12.28375
2024-09-24 14:09:48.858606,0x336918e8,12.32875
2024-09-24 14:11:47.826368,0x336918e8,12.30625
2024-09-24 14:12:50.551528,0x336918e8,12.31
2024-09-24 14:35:54.429624,0x336918e8,12.3325
2024-09-24 16:56:30.924622,0x336918e8,12.3375
2024-09-24 16:58:27.487134,0x336918e8,12.3375
