2024-08-31 09:39:03.040592,0x3364411c,99,4.18,12.690001,0.059916668
2024-08-31 09:40:07.095534,0xb5fedcd3,97,4.148,24.951666,2.51475
2024-08-31 10:41:14.567187,0x4357f8b8,100,4.169,23.1,0.30927777
2024-08-31 10:41:17.169361,0x3364411c,96,4.142,16.27,0.11083333
2024-08-31 10:42:17.287328,0x3364411c,99,4.187,13.37,0.20094444
2024-08-31 10:43:17.329444,0x3364411c,100,4.197,8.935,0.2691111
2024-08-31 10:44:10.679162,0x365e4af,93,4.105,21.816666,4.54675
2024-08-31 10:44:17.206054,0x3364411c,101,4.206,7.2400002,0.33208334
2024-08-31 10:44:31.228058,0xda633eec,101,4.26,10.531667,1.8897222
2024-08-31 10:45:17.413306,0x3364411c,96,4.137,17.958332,0.46611112
2024-08-31 10:46:17.289523,0x3364411c,98,4.165,17.051666,0.59875
2024-08-31 10:46:21.474619,0x7ab84f54,100,4.146,20.925001,4.102444
2024-08-31 10:46:25.061242,0x6887c85c,91,4.064,18.521667,3.7015278
2024-08-31 10:46:43.811704,0x2a427a18,96,4.146,27.823332,5.747361
2024-08-31 10:47:17.461189,0x3364411c,99,4.178,12.413333,0.6991111
2024-08-31 10:48:15.881271,0xda543448,101,4.229,8.308333,3.7291667
2024-08-31 10:48:17.408062,0x3364411c,98,4.169,10.511666,0.7933056
2024-08-31 10:49:05.652780,0xda5adf44,101,4.443,17.735,5.2578053
2024-08-31 10:49:17.502689,0x3364411c,99,4.182,16.859999,0.9139722
2024-08-31 10:49:39.811357,0x7a6c6a78,100,4.147,24.936666,5.6215553
2024-08-31 10:50:17.075871,0x79b5fa1c,86,4.029,16.878334,1.7184166
2024-08-31 10:50:17.600832,0x3364411c,101,4.235,8.24,0.9815
2024-08-31 10:50:27.675836,0x4829a01f,111,4.751,18.466667,8.353111
2024-08-31 10:50:41.117683,0x4829a01f,111,4.753,30.608332,8.200722
2024-08-31 10:50:53.018556,0xda5ad43c,101,4.426,25.061666,2.2268333
2024-08-31 10:51:09.397850,0x336a194c,84,4.018,24.776667,3.2919998
2024-08-31 10:51:17.486048,0x3364411c,99,4.184,9.626666,1.0609167
2024-08-31 10:51:57.450282,0xdfc6f464,76,3.952,4.1633334,2.0851111
2024-08-31 10:52:09.736317,0x4829a01f,111,4.756,23.655,8.13775
2024-08-31 10:52:17.584824,0x3364411c,100,4.199,10.57,1.1312222
2024-08-31 10:52:58.481043,0x4829a01f,111,4.612,24.945,8.060195
2024-08-31 10:53:02.462397,0x43596ebc,101,4.347,9.853333,3.5455556
2024-08-31 10:53:17.629900,0x3364411c,101,4.217,17.49,1.2769723
2024-08-31 10:54:17.727288,0x3364411c,101,4.225,7.528333,1.3319445
